date,building_id,building_name,country,strategy,battery_type,eu_compliant,avg_soc_start_percent,avg_soc_end_percent,charge_kwh,discharge_kwh,pv_generation_kwh,round_trip_efficiency_percent,daily_net_savings_eur,daily_co2_avoided_kg,battery_health_percent,total_cycles_cumulative,total_cost_avoided_eur,total_co2_avoided_kg
2023-05-22,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.6,10.0,0.0,155.44,398.47,94.5,61.7867,59.0665,99.84,89.08200000000001,6157.595,6770.2114
2023-05-23,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,139.06,135.67,466.46,94.5,45.3062,51.5537,99.84,89.7603,6202.9012,6821.7651
2023-05-24,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,150.02,139.73,452.43,94.5,46.2417,53.0976,99.84,90.459,6249.1429,6874.8627
2023-05-25,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,130.81,147.87,404.02,94.5,50.6692,56.1919,99.84,91.1984,6299.8121,6931.0546
2023-05-26,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,149.3,142.87,421.78,94.5,47.5334,54.29,99.83,91.9127,6347.3455,6985.3446
2023-05-27,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,60.7,104.25,0.0,448.32,94.5,0.0,0.0,100.0,91.9127,6347.3455,6985.3446
2023-05-28,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,60.7,94.0,68.6,0.0,431.47,94.5,0.0,0.0,100.0,91.9127,6347.3455,6985.3446
2023-05-29,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.6,10.0,0.0,172.57,409.97,94.5,68.5984,65.5784,99.83,92.7756,6415.9439,7050.923
2023-05-30,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.17,137.67,466.32,94.5,46.0347,52.3158,99.83,93.464,6461.9786,7103.2388
2023-05-31,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,150.94,132.27,444.07,94.5,43.2186,50.2624,99.83,94.12530000000001,6505.1972,7153.5012
2023-06-01,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,150.73,127.18,459.39,94.5,41.2109,48.3302,99.83,94.7612,6546.4081,7201.8314
2023-06-02,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,130.2,141.54,401.23,94.5,48.1886,53.7844,99.83,95.46889999999999,6594.5967,7255.6158
2023-06-03,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,51.6,85.5,0.0,432.41,94.5,0.0,0.0,99.99,95.46889999999999,6594.5967,7255.6158
2023-06-04,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,51.6,93.8,86.8,0.0,475.78,94.5,0.0,0.0,99.99,95.46889999999999,6594.5967,7255.6158
2023-06-05,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.6,10.0,0.0,161.18,452.58,94.5,64.0698,61.2491,99.83,96.2748,6658.6665,7316.8649
2023-06-06,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.46,157.37,436.65,94.5,54.0948,59.8013,99.83,97.0617,6712.7613,7376.6662
2023-06-07,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,150.37,124.57,481.38,94.5,40.1922,47.3353,99.82,97.68450000000001,6752.9535,7424.0015
2023-06-08,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.03,157.46,453.79,94.49,53.9101,59.8361,99.82,98.4718,6806.8636,7483.8376
2023-06-09,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,149.39,147.11,501.38,94.49,49.2132,55.901,99.82,99.20729999999999,6856.0768,7539.7386
2023-06-10,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,88.3,161.09,0.0,506.78,94.5,0.0,0.0,99.99,99.20729999999999,6856.0768,7539.7386
2023-06-11,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,88.3,94.8,13.4,0.0,490.21,94.5,0.0,0.0,99.99,99.20729999999999,6856.0768,7539.7386
2023-06-12,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.8,10.0,0.0,177.24,449.86,94.49,70.4518,67.3501,99.82,100.0935,6926.5286,7607.0887
2023-06-13,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.28,157.73,475.79,94.49,54.2481,59.9374,99.82,100.8821,6980.7767,7667.0261
2023-06-14,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,142.4,132.45,358.36,94.49,43.819,50.3297,99.82,101.5443,7024.5957,7717.3558
2023-06-15,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.98,153.02,557.0,94.49,51.7735,58.1463,99.82,102.30940000000001,7076.3692,7775.5021
2023-06-16,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,143.24,140.61,439.55,94.49,47.0124,53.4327,99.81,103.0125,7123.3816,7828.9348
2023-06-17,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,92.6,170.0,0.0,553.0,94.5,0.0,0.0,99.99,103.0125,7123.3816,7828.9348
2023-06-18,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,92.6,94.9,4.8,0.0,470.87,94.5,0.0,0.0,99.99,103.0125,7123.3816,7828.9348
2023-06-19,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.9,10.0,0.0,173.08,523.19,94.49,68.7986,65.7697,99.81,103.87790000000001,7192.1802,7894.7045
2023-06-20,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.57,140.3,535.26,94.49,47.1787,53.3146,99.81,104.5794,7239.3589,7948.0190999999995
2023-06-21,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,151.01,155.21,439.18,94.49,52.3327,58.9792,99.81,105.3554,7291.6916,8006.9983
2023-06-22,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.94,131.02,459.07,94.49,43.4675,49.7891,99.81,106.0105,7335.1591,8056.7874
2023-06-23,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.84,135.29,428.84,94.49,45.294,51.4104,99.81,106.68700000000001,7380.4531,8108.1978
2023-06-24,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,88.7,161.98,0.0,504.6,94.5,0.0,0.0,99.99,106.68700000000001,7380.4531,8108.1978
2023-06-25,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,88.7,94.8,12.6,0.0,472.99,94.5,0.0,0.0,99.99,106.68700000000001,7380.4531,8108.1978
2023-06-26,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.8,10.0,0.0,178.14,451.62,94.49,70.8112,67.6938,99.81,107.57770000000001,7451.2643,8175.8916
2023-06-27,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,135.58,145.84,524.61,94.49,49.567,55.4207,99.81,108.3069,7500.8313,8231.3123
2023-06-28,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.74,138.85,543.46,94.49,46.1576,52.7637,99.8,109.00120000000001,7546.9889,8284.076
2023-06-29,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,143.18,135.73,502.9,94.49,45.0752,51.5772,99.8,109.6798,7592.0641,8335.6532
2023-06-30,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.62,130.47,475.68,94.49,43.2682,49.5797,99.8,110.3322,7635.3323,8385.2329
2023-07-01,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,58.1,99.06,0.0,444.49,94.5,0.0,0.0,99.99,110.3322,7635.3323,8385.2329
2023-07-02,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,58.1,94.0,73.8,0.0,466.81,94.5,0.0,0.0,99.99,110.3322,7635.3323,8385.2329
2023-07-03,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.6,10.0,0.0,162.55,504.91,94.49,64.6143,61.7697,99.8,111.145,7699.9466,8447.0026
2023-07-04,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.31,133.31,527.13,94.49,44.4141,50.6564,99.8,111.8115,7744.3607,8497.659
2023-07-05,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,143.36,135.42,537.46,94.49,44.9426,51.4608,99.8,112.4886,7789.3033,8549.1198
2023-07-06,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,135.45,145.62,430.98,94.49,49.4847,55.3345,99.8,113.2167,7838.7880000000005,8604.4543
2023-07-07,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,132.71,123.0,414.38,94.49,40.663,46.7383,99.8,113.8317,7879.451,8651.1926
2023-07-08,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,77.7,139.27,0.0,481.38,94.5,0.0,0.0,99.99,113.8317,7879.451,8651.1926
2023-07-09,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,77.7,94.5,34.6,0.0,556.78,94.5,0.0,0.0,99.99,113.8317,7879.451,8651.1926
2023-07-10,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.6,10.0,0.0,163.03,490.42,94.49,64.8028,61.9499,99.79,114.6468,7944.2538,8713.1425
2023-07-11,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.1,142.57,417.11,94.49,48.2351,54.1781,99.79,115.35969999999999,7992.4889,8767.3206
2023-07-12,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,133.51,131.6,474.75,94.49,44.0328,50.0076,99.79,116.0177,8036.5217,8817.3282
2023-07-13,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,134.06,135.75,464.41,94.49,45.6501,51.5862,99.79,116.6965,8082.1718,8868.9144
2023-07-14,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,127.5,142.34,456.96,94.49,48.6735,54.0875,99.79,117.4082,8130.8453,8923.0019
2023-07-15,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,92.6,170.0,0.0,539.64,94.5,0.0,0.0,99.99,117.4082,8130.8453,8923.0019
2023-07-16,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,92.6,94.9,4.8,0.0,543.58,94.5,0.0,0.0,99.99,117.4082,8130.8453,8923.0019
2023-07-17,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.9,10.0,0.0,174.55,491.74,94.49,69.3843,66.3296,99.79,118.281,8200.2296,8989.3315
2023-07-18,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,127.57,135.06,503.74,94.49,45.7757,51.3213,99.79,118.9563,8246.0053,9040.6528
2023-07-19,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,134.17,135.22,486.02,94.49,45.4307,51.3828,99.78,119.6324,8291.436,9092.0356
2023-07-20,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.15,146.06,591.86,94.49,49.6181,55.5036,99.78,120.3627,8341.0541,9147.5392
2023-07-21,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,135.55,134.82,446.98,94.49,45.1885,51.2332,99.78,121.0368,8386.2426,9198.7724
2023-07-22,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,20.7,22.05,0.0,367.61,94.5,0.0,0.0,99.98,121.0368,8386.2426,9198.7724
2023-07-23,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,20.7,51.7,63.86,0.0,408.38,94.5,0.0,0.0,99.98,121.0368,8386.2426,9198.7724
2023-07-24,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.5,10.0,0.0,175.52,446.35,94.49,69.7682,66.6967,99.78,121.9144,8456.0108,9265.4691
2023-07-25,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,126.51,140.38,533.97,94.49,47.9589,53.3456,99.78,122.6163,8503.9697,9318.8147
2023-07-26,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.92,133.06,412.65,94.49,43.8442,50.5625,99.78,123.2816,8547.8139,9369.3772
2023-07-27,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,130.16,135.56,491.31,94.49,45.8162,51.514,99.78,123.9594,8593.6301,9420.8912
2023-07-28,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,151.93,135.52,418.09,94.49,44.4516,51.4995,99.78,124.637,8638.0817,9472.3907
2023-07-29,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,53.6,89.65,0.0,436.18,94.5,0.0,0.0,99.98,124.637,8638.0817,9472.3907
2023-07-30,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,53.6,93.8,82.8,0.0,506.1,94.5,0.0,0.0,99.98,124.637,8638.0817,9472.3907
2023-07-31,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.6,10.0,0.0,146.14,454.33,94.49,58.0892,55.5318,99.77,125.3677,8696.1709,9527.9225
2023-08-01,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.08,153.11,343.54,94.49,52.3008,58.1825,99.77,126.1333,8748.4717,9586.105
2023-08-02,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,137.9,133.45,454.95,94.49,44.4948,50.7094,99.77,126.8005,8792.9665,9636.8144
2023-08-03,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,151.38,156.83,331.64,94.49,52.9531,59.5943,99.77,127.58460000000001,8845.9196,9696.4087
2023-08-04,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.89,160.25,408.25,94.49,55.0895,60.8961,99.77,128.3859,8901.0091,9757.3048
2023-08-05,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,55.2,93.09,0.0,436.56,94.5,0.0,0.0,99.98,128.3859,8901.0091,9757.3048
2023-08-06,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,55.2,93.9,79.6,0.0,458.69,94.5,0.0,0.0,99.98,128.3859,8901.0091,9757.3048
2023-08-07,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.6,10.0,0.0,172.13,449.49,94.49,68.4234,65.411,99.77,129.2466,8969.4325,9822.7158
2023-08-08,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,134.14,129.68,384.85,94.49,43.2328,49.28,99.77,129.895,9012.6653,9871.9958
2023-08-09,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.23,129.48,415.67,94.49,43.0212,49.2013,99.77,130.5424,9055.6865,9921.1971
2023-08-10,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.83,130.13,365.39,94.49,42.6835,49.448,99.76,131.19299999999998,9098.37,9970.6451
2023-08-11,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,141.54,124.07,385.05,94.49,40.5406,47.1452,99.76,131.8133,9138.9106,10017.7903
2023-08-12,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,46.4,74.88,0.0,418.31,94.5,0.0,0.0,99.98,131.8133,9138.9106,10017.7903
2023-08-13,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,46.4,74.5,57.9,0.0,402.56,94.5,0.0,0.0,99.98,131.8133,9138.9106,10017.7903
2023-08-14,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,94.6,10.0,0.0,185.17,387.94,94.49,73.6046,70.3641,99.76,132.7391,9212.5152,10088.1544
2023-08-15,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,143.39,130.31,322.64,94.49,42.909,49.5185,99.76,133.3907,9255.4242,10137.6729
2023-08-16,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.77,124.09,367.46,94.49,40.3517,47.1558,99.76,134.0112,9295.7759,10184.8287
2023-08-17,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,137.85,140.54,398.86,94.49,47.32,53.4068,99.76,134.7139,9343.0959,10238.2355
2023-08-18,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,133.79,126.97,410.3,94.49,42.1735,48.2468,99.76,135.3487,9385.2694,10286.4823
2023-08-19,B001,Berliner Bürogebäude Alpha,DE,tou,LFP,True,10.0,12.9,37.47,28.46,309.69,94.5,4.5709,10.8147,99.92,135.491,9389.8403,10297.297
2023-08-20,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,30.2,41.61,0.0,387.38,94.5,0.0,0.0,99.98,135.491,9389.8403,10297.297
2023-08-21,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,81.7,10.0,0.0,119.46,329.66,94.49,47.4844,45.3939,99.76,136.0883,9437.3247,10342.6909
2023-08-22,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,133.63,135.76,395.89,94.49,45.6784,51.5878,99.75,136.7671,9483.0031,10394.2787
2023-08-23,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,135.33,125.9,311.3,94.49,41.6548,47.8417,99.75,137.3966,9524.6579,10442.1204
2023-08-24,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.69,139.28,324.74,94.49,46.7638,52.9252,99.75,138.093,9571.4217,10495.0456
2023-08-25,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,125.16,111.73,372.95,94.49,36.6517,42.4561,99.75,138.6516,9608.0734,10537.5017
2023-08-26,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,41.5,143.2,67.59,276.1,94.49,15.0986,25.6839,99.75,138.98950000000002,9623.172,10563.1856
2023-08-27,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,11.4,2.87,0.0,348.04,94.5,0.0,0.0,99.98,138.98950000000002,9623.172,10563.1856
2023-08-28,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,79.0,10.0,2.14,134.05,360.26,94.49,53.1533,50.94,99.75,139.6598,9676.3253,10614.1256
2023-08-29,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,142.68,131.9,369.39,94.49,43.5855,50.1234,99.75,140.3193,9719.9108,10664.249
2023-08-30,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,125.09,137.63,361.34,94.49,46.954,52.3007,99.75,141.0075,9766.8648,10716.5497
2023-08-31,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,141.51,144.46,320.01,94.49,48.6492,54.8946,99.74,141.72979999999998,9815.514,10771.4443
2023-09-01,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,167.48,141.63,297.0,94.49,45.9137,53.8192,99.74,142.4379,9861.4277,10825.2635
2023-09-02,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,10.0,0.0,0.0,341.9,94.5,0.0,0.0,99.98,142.4379,9861.4277,10825.2635
2023-09-03,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,74.5,66.4,11.16,25.61,320.59,94.49,8.3934,9.7319,99.74,142.566,9869.8211,10834.9954
2023-09-04,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,66.4,10.0,26.62,138.73,311.51,94.49,53.4963,52.7191,99.74,143.25969999999998,9923.3174,10887.7145
2023-09-05,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,142.31,129.89,314.22,94.49,42.8088,49.3587,99.74,143.9092,9966.1262,10937.0732
2023-09-06,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.25,119.58,355.88,94.49,38.5261,45.4393,99.74,144.50709999999998,10004.6523,10982.5125
2023-09-07,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,132.09,131.56,337.23,94.49,44.1072,49.9944,99.74,145.1649,10048.7595,11032.5069
2023-09-08,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,148.8,131.2,340.94,94.49,42.9248,49.8545,99.74,145.8209,10091.6843,11082.3614
2023-09-09,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,54.0,142.51,44.8,296.29,94.49,7.0567,17.0235,99.74,146.04489999999998,10098.741,11099.3849
2023-09-10,B001,Berliner Bürogebäude Alpha,DE,self_consumption,LFP,True,10.0,10.0,0.0,0.0,339.42,94.5,0.0,0.0,99.98,146.04489999999998,10098.741,11099.3849
2023-09-11,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,75.1,10.0,10.71,147.39,372.81,94.49,57.9235,56.008,99.74,146.7818,10156.6645,11155.3929
2023-09-12,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,144.68,134.18,284.7,94.49,44.368,50.9899,99.73,147.4527,10201.0325,11206.3828
2023-09-13,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,149.07,137.16,292.08,94.49,45.28,52.122,99.73,148.1385,10246.3125,11258.5048
2023-09-14,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.22,128.27,291.52,94.49,41.9837,48.7423,99.73,148.7798,10288.2962,11307.2471
2023-09-15,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,139.55,133.98,322.52,94.49,44.6032,50.9108,99.73,149.4497,10332.8994,11358.1579
2023-09-16,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,34.1,141.77,85.99,262.02,94.49,21.716,32.6768,99.73,149.87969999999999,10354.6154,11390.8347
2023-09-17,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,34.1,53.1,92.79,49.4,296.76,94.49,11.7707,18.7706,99.73,150.1267,10366.3861,11409.6053
2023-09-18,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,53.1,10.0,56.45,155.99,323.43,94.49,58.5041,59.2743,99.73,150.9066,10424.8902,11468.8796
2023-09-19,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,136.81,145.56,223.92,94.49,49.3772,55.3123,99.73,151.6344,10474.2674,11524.1919
2023-09-20,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,146.69,126.41,280.24,94.49,41.1549,48.0373,99.73,152.2665,10515.4223,11572.2292
2023-09-21,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,150.31,145.63,268.77,94.49,48.5702,55.3408,99.72,152.9947,10563.9925,11627.57
2023-09-22,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.39,129.52,259.39,94.49,42.9037,49.2175,99.72,153.6423,10606.8962,11676.7875
2023-09-23,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,34.3,137.25,73.9,258.03,94.49,17.7058,28.0814,99.72,154.0118,10624.602,11704.8689
2023-09-24,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,34.3,23.7,89.27,115.48,237.96,94.49,35.433,43.8836,99.72,154.5892,10660.035,11748.7525
2023-09-25,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,23.7,10.0,111.53,143.87,248.65,94.49,50.2745,54.6714,99.72,155.3086,10710.3095,11803.4239
2023-09-26,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,131.97,139.62,229.29,94.49,47.3185,53.057,99.72,156.0067,10757.628,11856.4809
2023-09-27,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,119.06,137.02,269.75,94.49,47.0849,52.0688,99.72,156.6918,10804.7129,11908.5497
2023-09-28,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,128.59,134.06,227.48,94.49,45.3168,50.9431,99.72,157.3621,10850.0297,11959.4928
2023-09-29,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,145.44,149.23,217.12,94.49,50.2999,56.7059,99.72,158.1082,10900.3296,12016.1987
2023-09-30,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,41.1,150.65,74.61,273.59,94.49,17.1268,28.3507,99.71,158.4812,10917.4564,12044.5494
2023-10-01,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,41.1,19.1,84.6,107.5,228.66,94.49,32.8922,40.8517,99.71,159.0187,10950.3486,12085.4011
2023-10-02,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,19.1,10.0,120.36,146.79,189.35,94.49,50.8869,55.7803,99.71,159.7527,11001.2355,12141.1814
2023-10-03,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,132.26,148.46,166.27,94.49,50.8129,56.4147,99.71,160.495,11052.0484,12197.5961
2023-10-04,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,135.74,127.12,215.97,94.49,42.1137,48.305,99.71,161.1306,11094.1621,12245.9011
2023-10-05,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,132.6,130.34,196.12,94.49,43.5872,49.5278,99.71,161.7823,11137.7493,12295.4289
2023-10-06,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,138.19,149.41,166.64,94.49,50.8236,56.7766,99.71,162.5294,11188.5729,12352.2055
2023-10-07,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,11.7,136.01,132.72,216.11,94.49,38.6511,50.4348,99.71,163.19299999999998,11227.224,12402.6403
2023-10-08,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,11.7,10.0,138.44,116.35,184.47,94.49,32.6932,44.2147,99.71,163.7748,11259.9172,12446.855
2023-10-09,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,139.52,115.28,208.15,94.49,37.1718,43.8047,99.7,164.35119999999998,11297.089,12490.6597
2023-10-10,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,153.91,121.2,198.68,94.49,38.6337,46.0552,99.7,164.9572,11335.7227,12536.7149
2023-10-11,B001,Berliner Bürogebäude Alpha,DE,peak_shaving,LFP,True,10.0,10.0,140.74,146.02,163.78,94.49,49.3163,55.4869,99.7,165.6873,11385.039,12592.2018
