malo_id,interval_start_local,value,unit,status,source
04014447556,2025-05-01 00:45,0.0432,KWH,V,MSCONS
61804172126,2025-02-05 19:00,1.6349,KWH,V,MSCONS
51451020772,2025-03-04 05:30,1.092,KWH,V,MSCONS
55457754991,2025-02-25 00:30,0.216,KW,V,MSCONS
83482028030,2025-03-05 13:30,0.0494,KWH,V,MSCONS
55457754991,2025-03-17 05:15,0.3207,KW,V,MSCONS
02060690718,2025-03-10 14:30,"0,6328",KWH,V,MSCONS
15096034392,2025-02-25 19:15,1.1517,KWH,V,MSCONS
94391268065,2025-04-16 07:45,0.0925,KWH,V,MSCONS
49114475696,2025-03-24 22:45,1.0453,KWH,V,MSCONS
13733263538,2025-02-20 03:45,0.9201,KWH,V,MSCONS
65720280897,2025-02-06 09:45,0.3998,KWH,V,MSCONS
55457754991,2025-02-02 19:30,0.6167,KW,V,MSCONS
49114475696,2025-03-24 17:15,1.1896,KWH,V,MSCONS
65720280897,2025-02-22 14:15,0.4063,KWH,V,MSCONS
48126289103,2025-02-03 21:15,0.5401,KW,V,MSCONS
70348049725,2025-03-30 04:45,0.0666,KWH,V,MSCONS
50096239004,2025-03-20 22:45,0.6614,KWH,V,MSCONS
58143754480,2025-03-20 15:15,0.066,KWH,V,MSCONS
15096034392,2025-03-03 16:15,0.9802,KWH,V,MSCONS
07412179067,2025-04-02 22:30,0.9071,KWH,V,MSCONS
13733263538,2025-04-11 02:00,0.843,KWH,V,MSCONS
52784051030,2025-04-22 12:30,0.0644,KWH,V,MSCONS
53850487964,2025-03-23 10:45,0.2117,KW,V,MSCONS
13733263538,2025-04-15 14:15,"0,442",KWH,V,MSCONS
15096034392,2025-02-27 05:30,0.9629,KWH,V,MSCONS
70348049725,2025-03-01 05:00,0.0449,KWH,V,MSCONS
19554292257,2025-02-10 01:30,0.7135,KWH,V,MSCONS
64853594978,2025-03-19 06:15,0.1032,KWH,V,MSCONS
02060690718,2025-04-10 08:15,0.7832,KWH,V,MSCONS
55457754991,2025-02-28 13:15,0.2582,KW,V,MSCONS
91797430928,2025-03-08 00:15,0.6682,KWH,V,MSCONS
52784051030,2025-04-15 13:15,"0,0597",KWH,V,MSCONS
61804172126,2025-02-14 11:30,0.705,KWH,V,MSCONS
70348049725,2025-02-10 15:45,0.0704,KWH,V,MSCONS
53850487964,2025-04-30 10:30,0.1518,KW,V,MSCONS
61804172126,2025-03-07 13:30,0.6582,KWH,V,MSCONS
38141832343,2025-04-15 04:30,0.6978,KWH,V,MSCONS
02378447181,2025-03-31 15:15,0.4954,KWH,V,MSCONS
19754516392,2025-03-04 09:00,0.6118,KWH,V,MSCONS
64853594978,2025-04-21 16:15,0.0737,KWH,V,MSCONS
58143754480,2025-02-28 17:45,0.1647,KWH,V,MSCONS
50096239004,2025-03-08 05:00,0.636,KWH,V,MSCONS
59028472520,2025-03-14 17:15,0.0916,KWH,V,MSCONS
58143754480,2025-04-03 12:45,0.0729,KWH,V,MSCONS
53850487964,2025-03-09 14:00,0.2926,KW,V,MSCONS
94391268065,2025-02-11 04:00,0.0384,KWH,V,MSCONS
45855425961,2025-02-18 14:00,0.4309,KWH,V,MSCONS
65400074314,2025-04-23 23:00,0.0774,KWH,V,MSCONS
83482028030,25.03.2025 05:15,0.043,KWH,V,MSCONS
49114475696,2025-03-30 21:15,1.3223,KWH,V,MSCONS
91797430928,2025-02-20 07:00,0.9209,KWH,V,MSCONS
65720280897,2025-04-24 00:45,0.318,KWH,V,MSCONS
19554292257,2025-02-05 23:30,"0,7438",KWH,V,MSCONS
51451020772,03.04.2025 19:00,1.1477,KWH,V,MSCONS
19554292257,2025-03-06 13:00,0.4357,KWH,V,MSCONS
13733263538,2025-04-20 19:15,"0,9082",KWH,V,MSCONS
69410910768,2025-03-23 20:15,1.5222,KWH,V,MSCONS
48126289103,2025-03-18 15:15,0.2067,KW,V,MSCONS
19754516392,2025-03-22 11:00,0.5879,KWH,V,MSCONS
53850487964,2025-04-04 18:15,0.4526,KW,V,MSCONS
58143754480,2025-02-07 02:45,0.0698,KWH,V,MSCONS
65400074314,02.03.2025 04:00,"0,0411",KWH,V,MSCONS
48126289103,2025-03-06 06:45,0.457,KW,V,MSCONS
69410910768,2025-04-04 14:15,"0,5193",KWH,V,MSCONS
02378447181,2025-02-18 09:15,0.6646,KWH,V,MSCONS
65400074314,2025-03-10 05:45,0.0667,KWH,V,MSCONS
49114475696,2025-03-21 17:30,1.1789,KWH,V,MSCONS
02378447181,2025-04-12 13:00,0.5404,KWH,V,MSCONS
15096034392,2025-04-19 22:30,0.639,KWH,V,MSCONS
58143754480,2025-03-12 15:00,0.0789,KWH,V,MSCONS
38141832343,2025-02-08 04:15,,KWH,V,MSCONS
69410910768,2025-03-02 23:30,1.1322,KWH,V,MSCONS
58143754480,30.03.2025 10:00,0.0865,KWH,V,MSCONS
94391268065,08.03.2025 13:15,0.046,KWH,V,MSCONS
55457754991,2025-04-22 18:30,0.5101,KW,V,MSCONS
91797430928,07.02.2025 00:45,0.6759,KWH,V,MSCONS
64853594978,2025-02-08 16:45,0.108,KWH,V,MSCONS
02378447181,2025-03-11 10:30,0.59,KWH,V,MSCONS
65720280897,2025-03-18 22:00,0.6461,KWH,V,MSCONS
64853594978,2025-03-18 13:30,0.0698,KWH,V,MSCONS
66586652381,2025-04-11 08:15,0.4466,KWH,V,MSCONS
91797430928,2025-03-25 08:00,-0.5304,KWH,V,MSCONS
83482028030,2025-03-23 02:00,0.0319,KWH,V,MSCONS
51451020772,2025-03-11 20:00,1.4154,KWH,V,MSCONS
04014447556,2025-04-23 19:00,"0,1851",KWH,V,MSCONS
83482028030,2025-04-20 13:45,0.0563,KWH,V,MSCONS
19754516392,2025-02-04 18:30,1.3978,KWH,V,MSCONS
65400074314,2025-04-15 01:45,"0,0487",KWH,V,MSCONS
51451020772,2025-04-30 04:00,0.321,KWH,V,MSCONS
70348049725,2025-04-16 21:15,0.0933,KWH,V,MSCONS
19754516392,2025-04-14 00:15,0.8416,KWH,V,MSCONS
48126289103,2025-04-16 10:00,0.2094,KW,V,MSCONS
50096239004,2025-02-08 11:00,0.3567,KWH,V,MSCONS
83482028030,2025-03-22 08:30,0.1038,KWH,V,MSCONS
91797430928,2025-04-05 06:15,0.7704,KWH,V,MSCONS
65720280897,2025-04-02 02:30,0.6674,KWH,V,MSCONS
17417694597,2025-04-04 02:00,0.9468,KWH,V,MSCONS
49114475696,2025-03-24 13:45,0.5952,KWH,V,MSCONS
83482028030,2025-04-26 05:00,0.0517,KWH,V,MSCONS
38141832343,2025-04-13 16:15,0.8593,KWH,V,MSCONS
83482028030,2025-03-26 17:15,0.0874,KWH,V,MSCONS
04014447556,2025-04-07 07:45,0.1485,KWH,V,MSCONS
19554292257,2025-04-28 14:30,0.1906,KWH,V,MSCONS
83482028030,2025-03-11 06:00,0.0817,KWH,V,MSCONS
13733263538,2025-03-11 15:15,0.5175,KWH,V,MSCONS
17417694597,2025-02-26 03:15,1.0206,KWH,V,MSCONS
02378447181,2025-02-13 09:45,"0,621",KWH,,MSCONS
83482028030,2025-04-05 19:30,0.1965,KWH,V,MSCONS
83482028030,2025-03-10 18:45,0.1432,KWH,V,MSCONS
50096239004,2025-02-18 09:30,0.4336,KWH,V,MSCONS
13733263538,2025-02-16 23:15,0.9128,KWH,V,MSCONS
94391268065,2025-03-29 19:45,"0,1424",KWH,V,MSCONS
64853594978,2025-04-19 22:30,0.0507,KWH,V,MSCONS
83482028030,2025-03-13 01:00,0.0464,KWH,V,MSCONS
58143754480,2025-04-14 07:30,"0,153",KWH,V,MSCONS
66586652381,2025-02-21 06:00,0.8546,KWH,V,MSCONS
48126289103,2025-03-20 09:45,0.2646,KW,V,MSCONS
13733263538,2025-04-11 05:30,0.8375,KWH,V,MSCONS
52784051030,2025-02-20 12:15,0.0647,KWH,V,MSCONS
48126289103,2025-03-31 18:30,0.719,KW,V,MSCONS
83482028030,2025-02-21 05:30,0.0654,KWH,V,MSCONS
65400074314,30.04.2025 02:15,0.0439,KWH,V,MSCONS
51451020772,15.04.2025 10:15,0.4353,KWH,V,MSCONS
02060690718,2025-02-19 15:00,0.6427,KWH,V,MSCONS
07412179067,15.03.2025 16:45,0.9723,KWH,,MSCONS
53850487964,2025-04-20 11:15,"0,2136",KW,V,MSCONS
02378447181,2025-02-26 15:30,0.4964,KWH,V,MSCONS
07412179067,2025-02-18 22:15,0.8575,KWH,V,MSCONS
53850487964,2025-02-13 05:45,"0,3164",KW,V,MSCONS
49114475696,2025-03-13 11:00,0.6795,KWH,V,MSCONS
15096034392,2025-02-16 15:15,0.5131,KWH,V,MSCONS
19754516392,2025-03-26 17:15,1.144,KWH,V,MSCONS
15096034392,2025-02-08 21:30,1.1325,KWH,V,MSCONS
91797430928,2025-02-10 13:00,0.3789,KWH,V,MSCONS
65400074314,2025-03-27 13:00,0.0666,KWH,V,MSCONS
61804172126,03.02.2025 11:45,0.7193,KWH,V,MSCONS
91797430928,2025-04-27 16:30,"0,3374",KWH,V,MSCONS
94391268065,2025-02-02 19:45,0.1556,KWH,V,MSCONS
07412179067,25.03.2025 04:00,0.8387,KWH,V,MSCONS
02378447181,2025-03-15 20:30,1.4975,KWH,V,MSCONS
15096034392,2025-02-15 02:15,0.9508,KWH,V,MSCONS
58143754480,2025-02-09 19:00,0.1527,KWH,V,MSCONS
19754516392,2025-02-20 10:45,0.5979,KWH,V,MSCONS
49114475696,2025-02-11 19:00,1.5306,KWH,V,MSCONS
61804172126,2025-04-04 08:45,0.7742,KWH,V,MSCONS
66586652381,2025-03-24 08:30,"0,5109",KWH,V,MSCONS
04014447556,2025-04-10 01:00,0.0487,KWH,V,MSCONS
51451020772,2025-03-17 12:30,0.5763,KWH,V,MSCONS
53850487964,2025-03-21 06:45,0.376,KW,V,MSCONS
38141832343,2025-04-22 11:00,0.2992,KWH,V,MSCONS
51451020772,2025-02-23 09:00,0.7356,KWH,V,MSCONS
69410910768,2025-02-23 10:15,0.6305,KWH,V,MSCONS
48126289103,2025-02-23 15:30,0.2672,KW,V,MSCONS
51451020772,2025-04-19 19:00,0.9927,KWH,V,MSCONS
91797430928,2025-02-10 02:45,0.6961,KWH,V,MSCONS
66586652381,2025-02-28 02:30,0.695,KWH,V,MSCONS
83482028030,2025-04-10 01:30,0.0479,KWH,V,MSCONS
64853594978,2025-03-22 01:15,0.0594,KWH,V,MSCONS
19754516392,2025-03-04 14:45,0.5182,KWH,V,MSCONS
50096239004,2025-02-11 08:30,0.5253,KWH,V,MSCONS
58143754480,2025-04-01 05:45,0.1219,KWH,V,MSCONS
91797430928,2025-02-05 10:00,0.4156,KWH,V,MSCONS
65400074314,2025-04-28 14:45,0.0495,KWH,V,MSCONS
51451020772,2025-03-16 23:30,0.9372,KWH,V,MSCONS
66586652381,2025-04-09 19:15,0.8737,KWH,V,MSCONS
65400074314,2025-02-02 19:45,0.2143,KWH,E,MSCONS
17417694597,2025-04-23 18:15,0.8051,KWH,V,MSCONS
13733263538,2025-04-07 17:15,0.9277,KWH,V,MSCONS
19754516392,2025-03-22 12:30,0.6397,KWH,V,MSCONS
70348049725,2025-04-06 00:15,0.0406,KWH,V,MSCONS
02060690718,2025-02-15 09:15,"0,7982",KWH,V,MSCONS
53850487964,12.04.2025 07:15,0.5197,KW,V,MSCONS
17417694597,08.04.2025 15:00,0.5694,KWH,V,MSCONS
61804172126,2025-03-10 16:45,1.2894,KWH,V,MSCONS
59028472520,2025-02-20 10:00,0.0599,KWH,V,MSCONS
04014447556,2025-03-31 23:00,0.0716,KWH,V,MSCONS
02060690718,2025-02-22 08:00,0.9788,KWH,V,MSCONS
48126289103,2025-04-26 17:30,0.5286,KW,V,MSCONS
61804172126,2025-03-20 08:30,0.7953,KWH,V,MSCONS
52784051030,2025-04-05 17:15,0.114,KWH,V,MSCONS
07412179067,2025-04-13 21:30,0.9761,KWH,V,MSCONS
59028472520,2025-02-09 20:00,0.1889,KWH,V,MSCONS
65400074314,2025-02-20 10:45,0.0551,KWH,V,MSCONS
19554292257,2025-02-18 02:15,0.7145,KWH,V,MSCONS
91797430928,2025-04-10 16:00,0.3785,KWH,E,MSCONS
15096034392,2025-02-17 04:30,0.9417,KWH,V,MSCONS
38141832343,2025-02-26 21:30,1.112,KWH,V,MSCONS
61804172126,2025-02-05 15:15,"0,7051",KWH,V,MSCONS
58143754480,2025-03-16 18:30,0.2417,KWH,V,MSCONS
15096034392,2025-03-15 16:45,"1,0105",KWH,V,MSCONS
13733263538,2025-03-16 01:30,0.8659,KWH,V,MSCONS
50096239004,2025-04-25 00:00,0.2327,KWH,E,MSCONS
94391268065,09.02.2025 07:45,0.1451,KWH,V,MSCONS
53850487964,2025-02-24 16:30,0.3074,KW,V,MSCONS
48126289103,2025-03-17 04:30,0.2268,KW,V,MSCONS
52784051030,16.03.2025 16:30,0.1101,KWH,V,MSCONS
49114475696,2025-02-16 11:15,"0,7074",KWH,V,MSCONS
19754516392,2025-02-06 00:30,0.9744,KWH,V,MSCONS
66586652381,2025-04-16 22:15,0.5919,KWH,V,MSCONS
19554292257,2025-02-28 16:00,0.4369,KWH,V,MSCONS
61804172126,2025-03-03 11:15,0.6346,KWH,V,MSCONS
50096239004,25.04.2025 20:15,0.4467,KWH,V,MSCONS
52784051030,2025-02-15 14:45,0.0457,KWH,V,MSCONS
49114475696,2025-03-02 16:15,1.1558,KWH,V,MSCONS
83482028030,2025-03-01 01:45,0.0597,KWH,V,MSCONS
83482028030,2025-04-14 10:45,0.0469,KWH,V,MSCONS
91797430928,2025-02-18 14:15,0.4181,KWH,V,MSCONS
69410910768,2025-02-11 13:00,0.6603,KWH,V,MSCONS
19754516392,2025-04-11 09:15,0.5835,KWH,V,MSCONS
04014447556,2025-04-07 21:00,"0,1439",KWH,V,MSCONS
04014447556,2025-04-02 01:30,0.069,KWH,V,MSCONS
59028472520,2025-04-04 15:00,0.0509,KWH,V,MSCONS
64853594978,2025-02-14 19:45,0.1445,KWH,V,MSCONS
13733263538,2025-04-23 15:45,0.2974,KWH,V,MSCONS
19754516392,2025-03-27 22:00,1.0865,KWH,V,MSCONS
02060690718,2025-03-19 14:45,0.6232,KWH,V,MSCONS
66586652381,2025-03-17 10:45,0.4559,KWH,V,MSCONS
64853594978,05.03.2025 10:00,0.0619,KWH,V,MSCONS
49114475696,2025-03-30 08:00,0.9792,KWH,V,MSCONS
66586652381,2025-02-12 06:45,0.936,KWH,V,MSCONS
61804172126,2025-02-24 14:00,0.6509,KWH,V,MSCONS
83482028030,2025-03-19 13:15,0.0566,KWH,V,MSCONS
59028472520,2025-03-27 12:00,0.0614,KWH,V,MSCONS
65720280897,2025-03-17 19:15,1.011,KWH,V,MSCONS
55457754991,2025-03-11 00:00,0.1999,KW,V,MSCONS
58143754480,2025-04-20 21:45,0.1353,KWH,V,MSCONS
04014447556,2025-04-13 10:00,,KWH,V,MSCONS
70348049725,2025-03-22 11:45,0.0589,KWH,V,MSCONS
17417694597,2025-04-29 14:00,0.2859,KWH,V,MSCONS
02378447181,2025-03-23 04:45,0.9542,KWH,V,MSCONS
15096034392,2025-04-19 18:45,1.0198,KWH,V,MSCONS
38141832343,2025-03-22 02:15,"0,8992",KWH,V,MSCONS
94391268065,2025-04-02 09:15,0.0733,KWH,V,MSCONS
04014447556,2025-04-13 23:00,0.0983,KWH,V,MSCONS
48126289103,2025-03-19 09:00,0.4808,KW,V,MSCONS
61804172126,2025-02-10 22:00,1.1911,KWH,V,MSCONS
15096034392,2025-03-10 22:30,0.995,KWH,V,MSCONS
55457754991,2025-04-24 04:15,0.1407,KW,V,MSCONS
65400074314,2025-02-03 14:00,0.0525,KWH,V,MSCONS
04014447556,2025-04-02 04:15,0.0585,KWH,V,MSCONS
64853594978,2025-03-14 15:00,0.0595,KWH,E,MSCONS
04014447556,2025-04-20 16:15,0.0836,KWH,V,MSCONS
02378447181,2025-03-08 20:30,1.3258,KWH,,MSCONS
19754516392,2025-04-02 19:45,"1,4327",KWH,V,MSCONS
70348049725,2025-03-29 23:00,0.0717,KWH,V,MSCONS
04014447556,2025-03-26 22:30,0.0877,KWH,V,MSCONS
94391268065,2025-04-04 11:00,0.0421,KWH,V,MSCONS
15096034392,2025-03-28 13:00,0.5792,KWH,V,MSCONS
48126289103,2025-02-16 02:45,0.2897,KW,V,MSCONS
19754516392,2025-02-22 03:00,0.9264,KWH,V,MSCONS
91797430928,2025-04-15 23:45,0.5618,KWH,V,MSCONS
50096239004,2025-04-06 20:15,0.8116,KWH,V,MSCONS
38141832343,2025-02-22 12:45,0.5058,KWH,V,MSCONS
58143754480,2025-03-28 00:30,0.0583,KWH,E,MSCONS
19554292257,2025-02-23 02:30,0.6898,KWH,V,MSCONS
19754516392,2025-03-22 01:30,1.0156,KWH,V,MSCONS
91797430928,2025-03-21 03:30,-0.6815,KWH,V,MSCONS
64853594978,2025-03-27 16:00,0.0556,KWH,V,MSCONS
38141832343,2025-04-05 06:15,1.0719,KWH,V,MSCONS
45855425961,21.03.2025 18:15,0.8813,KWH,V,MSCONS
52784051030,2025-03-12 11:15,0.08,KWH,E,MSCONS
51451020772,2025-03-02 04:15,1.0742,KWH,V,MSCONS
65400074314,2025-04-23 15:00,0.045,KWH,V,MSCONS
64853594978,2025-02-03 08:45,0.0773,KWH,V,MSCONS
52784051030,03.02.2025 17:00,0.0951,KWH,V,MSCONS
02060690718,2025-03-26 10:30,0.5975,KWH,V,MSCONS
52784051030,2025-03-29 05:30,"0,0707",KWH,V,MSCONS
69410910768,2025-02-27 10:00,0.5992,KWH,V,MSCONS
50096239004,2025-04-22 17:15,0.4086,KWH,V,MSCONS
02060690718,2025-03-28 11:45,0.603,KWH,V,MSCONS
59028472520,24.04.2025 01:00,0.035,KWH,V,MSCONS
66586652381,2025-04-08 04:00,0.6711,KWH,V,MSCONS
45855425961,2025-02-22 12:30,"0,4347",KWH,V,MSCONS
50096239004,2025-03-28 16:00,0.3943,KWH,V,MSCONS
50096239004,2025-03-14 10:00,"0,3905",KWH,V,MSCONS
19554292257,2025-02-03 11:15,0.4586,KWH,V,MSCONS
48126289103,2025-04-05 14:30,0.3016,KW,V,MSCONS
58143754480,2025-04-21 06:15,"0,0976",KWH,V,MSCONS
02060690718,2025-04-16 13:30,0.5815,KWH,V,MSCONS
45855425961,2025-03-15 01:15,0.6496,KWH,V,MSCONS
07412179067,2025-02-01 15:30,0.5574,KWH,E,MSCONS
65720280897,2025-04-07 05:30,0.6852,KWH,V,MSCONS
04014447556,26.04.2025 00:15,0.0657,KWH,V,MSCONS
07412179067,2025-03-09 19:00,1.1851,KWH,V,MSCONS
49114475696,2025-04-30 00:45,"0,3834",KWH,V,MSCONS
48126289103,2025-02-14 19:45,0.8965,KW,V,MSCONS
55457754991,2025-02-20 13:00,0.2979,KW,V,MSCONS
19754516392,2025-02-25 04:45,0.9925,KWH,V,MSCONS
66586652381,2025-02-01 15:15,0.4867,KWH,V,MSCONS
04014447556,2025-04-22 11:00,0.0691,KWH,V,MSCONS
64853594978,2025-04-12 17:00,0.0797,KWH,V,MSCONS
15096034392,2025-02-24 23:00,0.9547,KWH,V,MSCONS
07412179067,2025-03-22 09:30,0.5655,KWH,V,MSCONS
55457754991,2025-04-22 16:45,0.3175,KW,V,MSCONS
48126289103,2025-03-21 05:00,0.2711,KW,V,MSCONS
58143754480,2025-02-18 17:45,0.1802,KWH,V,MSCONS
02378447181,2025-02-17 04:45,"0,9712",KWH,V,MSCONS
48126289103,2025-04-22 10:00,0.2389,KW,V,MSCONS
45855425961,2025-03-12 15:30,0.3452,KWH,V,MSCONS
70348049725,2025-03-05 13:15,0.0604,KWH,V,MSCONS
91797430928,2025-04-09 18:00,0.8124,KWH,V,MSCONS
15096034392,2025-04-13 00:45,"0,8438",KWH,E,MSCONS
02060690718,2025-02-12 23:45,1.1261,KWH,V,MSCONS
61804172126,2025-02-28 16:00,0.7127,KWH,V,MSCONS
64853594978,2025-02-26 17:45,0.107,KWH,V,MSCONS
02378447181,2025-04-29 18:15,0.4581,KWH,V,MSCONS
07412179067,2025-04-30 06:15,0.4807,KWH,V,MSCONS
49114475696,2025-02-10 06:00,1.1889,KWH,V,MSCONS
58143754480,2025-04-20 20:45,0.1176,KWH,V,MSCONS
45855425961,2025-02-12 19:45,0.9113,KWH,V,MSCONS
69410910768,2025-03-31 04:15,"1,0566",KWH,V,MSCONS
59028472520,2025-02-05 01:30,0.0386,KWH,V,MSCONS
49114475696,08.02.2025 04:30,1.1041,KWH,V,MSCONS
02060690718,2025-02-11 09:00,0.7747,KWH,V,MSCONS
65720280897,2025-02-22 04:00,0.6841,KWH,V,MSCONS
19754516392,2025-04-11 11:30,0.5503,KWH,V,MSCONS
19754516392,2025-03-09 12:00,0.6121,KWH,V,MSCONS
69410910768,2025-03-31 16:30,1.0399,KWH,V,MSCONS
52784051030,2025-03-08 12:45,0.0677,KWH,V,MSCONS
91797430928,07.02.2025 07:00,"0,8684",KWH,V,MSCONS
69410910768,2025-02-18 23:45,1.1236,KWH,V,MSCONS
49114475696,2025-04-05 18:15,"1,3322",KWH,V,MSCONS
19754516392,2025-03-23 03:45,0.9921,KWH,V,MSCONS
19554292257,2025-02-05 13:15,0.5231,KWH,V,MSCONS
38141832343,02.04.2025 22:15,0.9616,KWH,V,MSCONS
49114475696,2025-03-17 01:30,1.114,KWH,V,MSCONS
53850487964,2025-02-16 06:00,0.3729,KW,E,MSCONS
02378447181,2025-04-25 13:15,0.3217,KWH,V,MSCONS
51451020772,15.04.2025 14:30,0.4838,KWH,V,MSCONS
59028472520,2025-03-12 00:30,0.0433,KWH,E,MSCONS
58143754480,02.04.2025 05:15,0.0809,KWH,V,MSCONS
66586652381,2025-04-23 12:30,"0,2454",KWH,V,MSCONS
15096034392,2025-03-04 18:45,1.288,KWH,V,MSCONS
15096034392,2025-03-18 23:15,0.9597,KWH,V,MSCONS
53850487964,2025-03-04 00:30,0.2475,KW,,MSCONS
13733263538,2025-02-19 08:15,0.8229,KWH,V,MSCONS
38141832343,2025-03-05 13:15,0.5764,KWH,V,MSCONS
15096034392,2025-03-11 01:00,0.9013,KWH,V,MSCONS
53850487964,2025-04-23 21:00,0.4276,KW,V,MSCONS
83482028030,2025-03-23 08:30,0.1043,KWH,V,MSCONS
61804172126,2025-04-07 01:30,1.1257,KWH,V,MSCONS
51451020772,2025-02-14 18:00,1.2513,KWH,V,MSCONS
48126289103,18.03.2025 20:45,0.661,KW,V,MSCONS
61804172126,2025-02-14 05:45,1.2328,KWH,V,MSCONS
50096239004,2025-02-24 18:45,0.9413,KWH,V,MSCONS
07412179067,2025-03-05 08:15,0.6668,KWH,V,MSCONS
69410910768,2025-03-11 22:15,1.1443,KWH,V,MSCONS
55457754991,2025-02-05 01:45,"0,1578",KW,V,MSCONS
02060690718,2025-04-16 07:00,"1,1654",KWH,V,MSCONS
38141832343,2025-02-22 04:00,0.8882,KWH,V,MSCONS
49114475696,2025-02-05 19:45,1.6931,KWH,V,MSCONS
02060690718,2025-03-23 01:15,"1,1139",KWH,V,MSCONS
48126289103,2025-03-09 07:30,0.6711,KW,V,MSCONS
65400074314,2025-02-03 06:30,0.1112,KWH,V,MSCONS
59028472520,2025-02-20 00:45,0.0441,KWH,V,MSCONS
66586652381,21.02.2025 07:15,0.9053,KWH,V,MSCONS
48126289103,2025-03-20 11:15,0.2542,KW,V,MSCONS
53850487964,14.04.2025 01:45,0.1674,KW,V,MSCONS
55457754991,2025-02-19 03:00,"0,2213",KW,V,MSCONS
07412179067,16.02.2025 09:45,0.5687,KWH,V,MSCONS
02378447181,2025-03-09 01:15,0.9407,KWH,V,MSCONS
55457754991,2025-04-28 06:45,,KW,V,MSCONS
45855425961,2025-02-01 07:30,"0,9968",KWH,V,MSCONS
04014447556,2025-03-15 00:45,0.0781,KWH,V,MSCONS
49114475696,2025-03-02 12:15,0.6822,KWH,V,MSCONS
48126289103,2025-02-21 07:15,0.5027,KW,V,MSCONS
64853594978,2025-02-24 17:45,0.1177,KWH,V,MSCONS
59028472520,05.04.2025 14:15,0.0598,KWH,V,MSCONS
45855425961,2025-04-24 17:30,0.3584,KWH,V,MSCONS
02060690718,2025-04-13 06:00,"1,1538",KWH,V,MSCONS
64853594978,2025-03-16 16:00,0.0664,KWH,V,MSCONS
65400074314,2025-04-22 21:00,0.1188,KWH,V,MSCONS
38141832343,2025-04-25 19:00,"0,655",KWH,V,MSCONS
59028472520,2025-04-05 12:30,0.0569,KWH,V,MSCONS
65400074314,2025-02-26 12:15,0.069,KWH,V,MSCONS
17417694597,19.03.2025 14:15,0.638,KWH,V,MSCONS
04014447556,2025-03-20 16:30,0.0688,KWH,,MSCONS
04014447556,2025-03-03 20:15,0.2127,KWH,V,MSCONS
45855425961,2025-04-17 04:00,0.4772,KWH,V,MSCONS
91797430928,2025-03-08 08:45,0.5168,KWH,V,MSCONS
02060690718,2025-04-11 22:00,1.1704,KWH,V,MSCONS
48126289103,20.03.2025 10:45,0.2057,KW,V,MSCONS
02378447181,01.03.2025 14:45,0.5472,KWH,V,MSCONS
91797430928,2025-03-20 06:15,0.7076,KWH,V,MSCONS
55457754991,2025-03-20 04:15,0.2007,KW,V,MSCONS
15096034392,2025-02-27 04:30,0.9335,KWH,V,MSCONS
83482028030,2025-03-12 17:30,0.0837,KWH,V,MSCONS
38141832343,2025-02-24 17:45,1.1686,KWH,V,MSCONS
02378447181,2025-04-10 13:45,0.5421,KWH,V,MSCONS
04014447556,27.03.2025 15:15,0.0674,KWH,V,MSCONS
13733263538,12.02.2025 03:15,0.8719,KWH,V,MSCONS
64853594978,2025-04-12 22:45,0.0756,KWH,V,MSCONS
38141832343,2025-03-03 12:15,0.5744,KWH,V,MSCONS
65400074314,2025-03-23 20:15,0.1647,KWH,V,MSCONS
51451020772,2025-03-09 22:45,3.2715,KWH,V,MSCONS
45855425961,2025-04-14 10:00,0.3506,KWH,V,MSCONS
64853594978,2025-02-11 21:45,0.1109,KWH,V,MSCONS
50096239004,2025-03-12 21:30,0.7239,KWH,V,MSCONS
19754516392,2025-02-27 00:00,0.9448,KWH,V,MSCONS
94391268065,2025-02-18 20:00,0.1867,KWH,V,MSCONS
70348049725,21.03.2025 22:15,0.0557,KWH,V,MSCONS
49114475696,2025-04-25 05:15,0.4568,KWH,,MSCONS
69410910768,2025-02-28 12:30,0.6342,KWH,V,MSCONS
94391268065,2025-03-03 10:30,0.0586,KWH,V,MSCONS
13733263538,2025-02-02 09:30,0.5613,KWH,V,MSCONS
61804172126,02.04.2025 23:45,1.107,KWH,V,MSCONS
02060690718,22.02.2025 03:45,1.1624,KWH,V,MSCONS
59028472520,2025-02-09 14:00,0.0768,KWH,V,MSCONS
83482028030,2025-02-20 17:30,0.1025,KWH,V,MSCONS
51451020772,2025-04-24 15:00,0.2712,KWH,V,MSCONS
83482028030,2025-02-27 22:15,0.0777,KWH,V,MSCONS
58143754480,2025-03-21 05:30,0.0808,KWH,V,MSCONS
55457754991,04.02.2025 05:15,0.1665,KW,V,MSCONS
13733263538,2025-02-15 14:15,"0,5215",KWH,V,MSCONS
45855425961,2025-04-20 15:15,0.2688,KWH,V,MSCONS
45855425961,2025-04-29 12:15,0.2026,KWH,V,MSCONS
48126289103,2025-02-15 20:45,0.6216,KW,V,MSCONS
83482028030,2025-04-08 04:15,0.0405,KWH,V,MSCONS
94391268065,2025-03-18 07:30,"0,0865",KWH,V,MSCONS
91797430928,2025-04-25 09:15,0.1944,KWH,V,MSCONS
15096034392,2025-03-14 17:45,1.19,KWH,V,MSCONS
61804172126,2025-04-20 18:00,0.9221,KWH,V,MSCONS
59028472520,2025-03-23 19:30,0.1835,KWH,V,MSCONS
19754516392,2025-04-26 10:00,0.3112,KWH,V,MSCONS
